Id,Title,ISBN,Author,Rating,AddDate,ReadDate,ReadYear,ReadWeekday,Format
11138230,"Chaos in Death (In Death, #33.5)",1455818488,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,Audio CD
8630481,"Possession in Death (In Death, #31.5)",1441891854,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,Audio CD
7685763,"Indulgence in Death (In Death, #31)",0399156879,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,Hardcover
6498356,"Missing in Death (In Death, #29.5)",142338363X,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,Audio CD
6329322,"Nice Girls Don't Live Forever (Jane Jameson, #3)",1416589449,Molly Harper,3,05/10/17,05/10/17,2017,Wed,Mass Market Paperback
3273744,"Ritual in Death (In Death, #27.5)",1423361938,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,MP3 CD
18079757,"Concealed in Death (In Death, #38)",039916443X,J.D. Robb,3,09/06/16,09/06/16,2016,Tue,Hardcover
25735012,"Career of Evil (Cormoran Strike, #3)",0316349933,Robert Galbraith,0,06/16/16,06/16/16,2016,Thu,Hardcover
35169255,"Jaeth's Eye (The Agartes Epilogues, #1)",,K.S. Villoso,0,06/09/17,07/13/17,2017,Thu,Paperback
32705193,Rhyming Rings,1473219922,David Gemmell,0,07/13/17,01/01/17,2017,Sun,Hardcover
24920901,"The Deal (Off-Campus, #1)",,Elle Kennedy,0,06/16/16,06/16/16,2016,Thu,Paperback
32072924,"Godblind (Godblind, #1)",1940456932,Anna Stephens,0,06/23/17,06/23/17,2017,Fri,Hardcover
35568692,Outlaw Mountain,,G.R. Matthews,0,07/07/17,01/01/17,2017,Sun,ebook
28675606,"The Red Plains (The Forbidden List, #3)",,G.R. Matthews,0,03/07/17,07/04/17,2017,Tue,Kindle Edition
129798,The King in Yellow and Other Horror Stories,0486437507,Robert W. Chambers,0,02/09/17,02/09/17,2017,Thu,Paperback
