Id,Title,ISBN,Author,Rating,AddDate,ReadDate,ReadYear,ReadWeekday,Format
40003440,The Thief,,Fuminori Nakamura,3,01/05/16,04/19/19,2019,Fri,Kindle Edition
5355,The Chamber,0385339666,John Grisham,3,12/09/11,12/09/11,2011,Fri,Paperback
95186,The Inheritance of Loss,0802142818,Kiran Desai,3,10/09/14,10/09/14,2014,Thu,Paperback
6443834,"1Q84 (1Q84, #1)",4103534222,Haruki Murakami,3,11/25/14,09/21/15,2015,Mon,Paperback
13378509,How to Talk to Girls at Parties,,Neil Gaiman,3,08/11/18,08/11/18,2018,Sat,ebook
54149,The Mystic Masseur,0330487124,V.S. Naipaul,3,12/01/12,12/20/12,2012,Thu,Paperback
5360,A Painted House,0385337930,John Grisham,3,12/09/11,12/09/11,2011,Fri,Paperback
13506866,"Salvation of a Saint (Detective Galileo, #2)",0312600682,Keigo Higashino,3,12/22/15,12/22/15,2015,Tue,Hardcover
6851,"Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein",0451212924,Jean Sasson,3,10/18/17,12/24/17,2017,Sun,Paperback
46614,"The Distant Echo (Inspector Karen Pirie, #1)",0312994834,Val McDermid,3,05/04/12,05/05/12,2012,Sat,Paperback
16315,Crooked House,031298166X,Agatha Christie,3,02/05/13,02/10/13,2013,Sun,Paperback
25100224,"Prophecy, Part 1",,Tetsuya Tsutsui,3,02/26/16,03/18/16,2016,Fri,Paperback
6872,The Comfort of Strangers,0679749845,Ian McEwan,3,06/09/18,06/09/18,2018,Sat,Paperback
5351,The Street Lawyer,0385339097,John Grisham,3,12/09/11,12/09/11,2011,Fri,Paperback
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",055358202X,George R.R. Martin,3,01/03/15,03/05/15,2015,Thu,Mass Market Paperback
20627279,"Japanese-English Bilingual Picture Book Series: Let's Learn Japanese with Nini! One Day in January 2014 ""What is this?""",,Michihiro Takahashi,3,01/28/16,01/28/16,2016,Thu,Paperback
16161476,A Case of Eavesdropping,,Algernon Blackwood,3,10/11/16,10/11/16,2016,Tue,Paperback
24230761,Sirens Spell Danger,,Radha Sawana,3,04/19/16,06/04/16,2016,Sat,Paperback
956119,The Adventure of the Dying Detective,1419151320,Arthur Conan Doyle,3,10/18/14,10/18/14,2014,Sat,Paperback
2310555,Misteri Karibia - A Caribbean Mystery,9794030686,Agatha Christie,3,12/03/13,12/07/13,2013,Sat,Paperback
28877,"Red Dragon (Hannibal Lecter, #1)",0525945563,Thomas  Harris,3,10/12/12,10/12/12,2012,Fri,Hardcover
21476376,A Midsummer Night's Dream,1306282055,William Shakespeare,3,06/23/14,07/07/14,2014,Mon,ebook
710499,Welcome to the N.H.K.,1427802564,Tatsuhiko Takimoto,3,08/21/16,09/07/16,2016,Wed,Paperback
18164059,The Skylight Room,,O. Henry,3,12/10/16,12/10/16,2016,Sat,Paperback
18881991,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Yo",,Brian L. Weiss,3,07/27/17,02/23/18,2018,Fri,Paperback
38378,"Loop (Ring, #3)",193223425X,Kōji Suzuki,2,05/05/14,05/14/14,2014,Wed,Paperback
6969361,2 States: The Story of My Marriage,8129115301,Chetan Bhagat,2,10/09/14,10/09/14,2014,Thu,Paperback
7937843,Room,,Emma Donoghue,2,08/07/16,08/07/16,2016,Sun,Hardcover
14287,Almost Transparent Blue,,Ryū Murakami,2,03/13/16,04/11/16,2016,Mon,Paperback
1774836,The Palace of Illusions,0385515995,Chitra Banerjee Divakaruni,2,07/27/14,09/30/16,2016,Fri,Hardcover
534308,Apollo's Song,1932234667,Osamu Tezuka,2,12/12/15,12/12/15,2015,Sat,Paperback
16118049,The Leak,,Jacques Futrelle,2,08/29/15,12/03/15,2015,Thu,Kindle Edition
3478,Message in a Bottle,0446676071,Nicholas Sparks,2,01/03/13,01/07/13,2013,Mon,Paperback
8507286,The Shunned House,,H.P. Lovecraft,2,10/15/14,10/14/14,2014,Tue,Paperback
816720,The Witch of Portobello,0007251866,Paulo Coelho,1,03/13/13,03/17/13,2013,Sun,Hardcover
10003,Friends,4805302380,Kōbō Abe,1,09/24/16,09/25/16,2016,Sun,Paperback
18337823,The Other Side,9350880768,Faraaz Kazi,1,02/22/14,02/25/14,2014,Tue,Paperback
2059952,The Maeve Binchy's Writers' Club,0752883070,Maeve Binchy,0,01/14/17,02/25/17,2017,Sat,Paperback
9556,The Elephant Vanishes,0099448750,Haruki Murakami,0,05/20/15,06/03/15,2015,Wed,Paperback
16312,"One, Two, Buckle My Shoe (Hercule Poirot, #23)",1572703857,Agatha Christie,0,12/22/17,12/22/17,2017,Fri,Audio CD
9579634,"Prince of Thorns (The Broken Empire, #1)",0007423292,Mark  Lawrence,0,08/16/17,08/24/17,2017,Thu,Hardcover
20648095,The Golden Rule of Writing (The Writing Code Series Book 1),,Charles Euchner,0,12/25/16,12/25/16,2016,Sun,Paperback
26087302,Miyoko & Other Stories,,Michelle Tudor,0,10/23/15,10/23/15,2015,Fri,ebook
18815795,Fifty Shades Trilogy: Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed,,E.L. James,0,01/30/15,12/31/15,2015,Thu,Paperback
992839,The Heart of the Buddha: Entering the Tibetan Buddhist Path,0877735921,Chögyam Trungpa,0,03/26/12,11/24/12,2012,Sat,Paperback
109309,The Circle of Reason,0618329625,Amitav Ghosh,0,04/17/13,05/16/13,2013,Thu,Paperback
170808,Guests of the Sheik: An Ethnography of an Iraqi Village,0385014856,Elizabeth Warnock Fernea,0,10/18/19,10/26/19,2019,Sat,Paperback
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),1400034779,Alexander McCall Smith,0,09/19/19,10/17/19,2019,Thu,Paperback
6334,Never Let Me Go,1400078776,Kazuo Ishiguro,0,06/07/15,12/31/15,2015,Thu,Paperback
28438750,Songs of the Mist,,Shashi,0,07/30/16,08/05/16,2016,Fri,Paperback
6369447,मृत्युंजय,0074210105,Shivaji Sawant,0,01/10/15,01/10/15,2015,Sat,Paperback
25117708,Notes from the Underground,,Fyodor Dostoyevsky,0,09/17/16,12/17/16,2016,Sat,Paperback
37903770,Norse Mythology,,Neil Gaiman,0,10/31/19,10/31/19,2019,Thu,Paperback
12839928,युगंधर,817421081x,Shivaji Sawant,0,12/20/12,01/07/13,2013,Mon,Hardcover
32187064,Terror,,Jun'ichirō Tanizaki,0,11/25/16,11/25/16,2016,Fri,Paperback
33549897,How to Know Ourselves,,Devdutt Pattanaik,0,02/04/17,02/05/17,2017,Sun,Paperback
6495605,Lord of the Flies,,William Golding,0,01/03/15,12/12/16,2016,Mon,Paperback
18045891,Sharp Objects,,Gillian Flynn,0,12/12/15,12/12/15,2015,Sat,Paperback
26244,A Confession,1598184717,Leo Tolstoy,0,11/27/16,12/10/16,2016,Sat,Paperback
47551543,The Magician (The Tarot Trilogy Book 1),,Sonia Rao,0,10/09/19,10/13/19,2019,Sun,Paperback
48618342,The Purple Balsam and Other Stories,,Debashis Deb,0,10/28/19,11/03/19,2019,Sun,Paperback
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,0451528956,Robert Louis Stevenson,0,01/04/15,01/04/15,2015,Sun,Paperback
